pair,date,direction,split,ribbon_status,ribbon_fanning,rib_against,rib_strongly_against,rib_aligned,w_d_conflict,w_d_agree,w_sig,d_sig,rsi14,rsi_extreme_against,macd_hist,macd_bullish,bb_position,price_vs_200ma,with_trend_200ma,stochastic_k,cci,osc_direction,osc_score,osc_agrees,osc_opposes,div_bullish,div_bearish,div_supports,atr_pct_6m,day_of_week,month,status,gross_pips,net_pips,days_held
AUD/CAD,2025-01-06,BUY,discovery,ALIGNED_BEAR,True,True,True,False,False,False,NEUTRAL,NEUTRAL,45.2,False,-6.1e-05,False,0.424,below,False,45.9,-21.2,NONE,0,False,False,False,False,False,1.0180282886224588,0,1,LOSS,-65.0,-69.9,2.0
AUD/CAD,2025-01-06,SELL,discovery,ALIGNED_BEAR,True,False,False,True,False,False,NEUTRAL,NEUTRAL,45.2,False,-6.1e-05,False,0.424,below,True,45.9,-21.2,NONE,0,False,False,False,False,False,1.0180282886224588,0,1,EXPIRED,68.2,61.7,4.0
AUD/CAD,2025-01-07,BUY,discovery,ALIGNED_BEAR,True,True,True,False,False,False,NEUTRAL,BUY,40.5,False,5.8e-05,True,0.293,below,False,27.1,-51.4,NONE,0,False,False,False,False,False,0.9965474231093356,1,1,LOSS,-65.0,-69.6,3.0
AUD/CAD,2025-01-07,SELL,discovery,ALIGNED_BEAR,True,False,False,True,False,False,NEUTRAL,BUY,40.5,False,5.8e-05,True,0.293,below,True,27.1,-51.4,NONE,0,False,False,False,False,False,0.9965474231093356,1,1,EXPIRED,73.7,66.7,6.0
AUD/CAD,2025-01-08,BUY,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,BUY,42.2,False,0.00023,True,0.35,below,False,35.8,-80.6,NONE,0,False,False,False,False,False,0.9820734262049707,2,1,LOSS,-65.0,-69.9,2.0
AUD/CAD,2025-01-08,SELL,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,BUY,42.2,False,0.00023,True,0.35,below,True,35.8,-80.6,NONE,0,False,False,False,False,False,0.9820734262049707,2,1,EXPIRED,62.1,55.0,6.0
AUD/CAD,2025-01-09,BUY,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,BUY,39.2,False,0.000208,True,0.257,below,False,24.6,-114.3,NONE,0,False,False,False,False,False,0.9820199890499153,3,1,LOSS,-65.0,-70.1,1.0
AUD/CAD,2025-01-09,SELL,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,BUY,39.2,False,0.000208,True,0.257,below,True,24.6,-114.3,NONE,0,False,False,False,False,False,0.9820199890499153,3,1,EXPIRED,46.1,39.0,6.0
AUD/CAD,2025-01-10,BUY,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,BUY,37.1,False,0.000107,True,0.202,below,False,28.8,-136.2,NONE,0,False,False,False,False,False,0.9966188606865317,4,1,EXPIRED,19.0,15.2,6.0
AUD/CAD,2025-01-10,SELL,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,BUY,37.1,False,0.000107,True,0.202,below,True,28.8,-136.2,NONE,0,False,False,False,False,False,0.9966188606865317,4,1,EXPIRED,-19.0,-26.0,6.0
AUD/CAD,2025-01-13,BUY,discovery,ALIGNED_BEAR,True,True,True,False,False,False,NEUTRAL,BUY,32.6,False,-0.000192,False,0.054,below,False,8.7,-178.2,BUY,3,True,False,False,False,False,0.9889733396752531,0,1,EXPIRED,67.9,63.5,4.0
AUD/CAD,2025-01-13,SELL,discovery,ALIGNED_BEAR,True,False,False,True,False,False,NEUTRAL,BUY,32.6,False,-0.000192,False,0.054,below,True,8.7,-178.2,BUY,3,False,True,False,False,False,0.9889733396752531,0,1,LOSS,-65.0,-70.9,2.0
AUD/CAD,2025-01-14,BUY,discovery,ALIGNED_BEAR,True,True,True,False,False,False,NEUTRAL,NEUTRAL,36.8,False,-0.000195,False,0.181,below,False,19.4,-125.1,BUY,2,True,False,False,False,False,0.9616778317114402,1,1,EXPIRED,73.4,69.6,6.0
AUD/CAD,2025-01-14,SELL,discovery,ALIGNED_BEAR,True,False,False,True,False,False,NEUTRAL,NEUTRAL,36.8,False,-0.000195,False,0.181,below,True,19.4,-125.1,BUY,2,False,True,False,False,False,0.9616778317114402,1,1,LOSS,-65.0,-71.2,3.0
AUD/CAD,2025-01-15,BUY,discovery,ALIGNED_BEAR,True,True,True,False,False,False,NEUTRAL,NEUTRAL,35.9,False,-0.000202,False,0.146,below,False,18.9,-102.8,BUY,2,True,False,False,False,False,0.9617673507624385,2,1,WIN,130.0,126.2,6.0
AUD/CAD,2025-01-15,SELL,discovery,ALIGNED_BEAR,True,False,False,True,False,False,NEUTRAL,NEUTRAL,35.9,False,-0.000202,False,0.146,below,True,18.9,-102.8,BUY,2,False,True,False,False,False,0.9617673507624385,2,1,LOSS,-65.0,-70.7,1.0
AUD/CAD,2025-01-16,BUY,discovery,ALIGNED_BEAR,True,True,True,False,False,False,NEUTRAL,BUY,44.6,False,0.000144,True,0.437,below,False,48.0,-32.4,NONE,0,False,False,False,False,False,0.9712641020292451,3,1,EXPIRED,43.7,39.9,6.0
AUD/CAD,2025-01-16,SELL,discovery,ALIGNED_BEAR,True,False,False,True,False,False,NEUTRAL,BUY,44.6,False,0.000144,True,0.437,below,True,48.0,-32.4,NONE,0,False,False,False,False,False,0.9712641020292451,3,1,LOSS,-65.0,-71.8,5.0
AUD/CAD,2025-01-17,BUY,discovery,ALIGNED_BEAR,True,True,True,False,False,False,NEUTRAL,NEUTRAL,45.8,False,0.000436,True,0.504,below,False,52.4,-7.9,NONE,0,False,False,False,False,False,0.9553380246106576,4,1,EXPIRED,89.2,85.4,6.0
AUD/CAD,2025-01-17,SELL,discovery,ALIGNED_BEAR,True,False,False,True,False,False,NEUTRAL,NEUTRAL,45.8,False,0.000436,True,0.504,below,True,52.4,-7.9,NONE,0,False,False,False,False,False,0.9553380246106576,4,1,LOSS,-60.0,-66.5,4.0
AUD/CAD,2025-01-20,BUY,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,NEUTRAL,50.1,False,0.000805,True,0.716,below,False,68.9,79.1,NONE,0,False,False,False,False,False,0.940760623948354,0,1,EXPIRED,66.1,61.8,4.0
AUD/CAD,2025-01-20,SELL,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,NEUTRAL,50.1,False,0.000805,True,0.716,below,True,68.9,79.1,NONE,0,False,False,False,False,False,0.940760623948354,0,1,LOSS,-60.0,-65.7,1.0
