source_table,trade_id,captured_at,confidence,tech_score,fund_score,sent_score,pos_score,macro_score,rsi14,macd_signal,atr_pct,reward_risk,direction_buy,mtf_count,ribbon_aligned,month_sin,month_cos,grade_num,rsi_extreme,bb_pos_num,above_200ma,dxy_direction_num,market_regime_num,patience_score,day_of_week,hour_sin,hour_cos,corr_agreement_count,atr_percentile_6m,consecutive_weeks_trending,cot_momentum_num,fund_alignment_num,fund_aligned_count,rr_over_2,high_conf,ribbon_state_num,divergence_present,hour_auckland,vix_level,is_ranging,fund_tail_high,mtf_full_agree,entry_candle_type_num,entry_candle_body_ratio,entry_candle_vs_avg,dist_weekly_open_pips,dist_round_number_pips,new_20d_extreme,inside_bars_before,cot_weeks_in_dir,cot_accel,us10y_dir,gold_dir,sp500_dir,vix_vs_20d,atr_5d_vs_20d,atr_expanding,base_ccy_strength,quote_ccy_strength,monthly_trend_aligned,hhhl_aligned,kill_zone_entry,market_structure_break,divergence_type,checklist_score,hhhl_x_monthly,rsi_x_fibonacci,momentum_x_cot,kill_zone_x_confluence,currency_strength_x_trend,t1_reached,t2_reached,max_target_reached,pips_at_t1,trade_closed_at_t1_only,fund_consecutive_losses,fund_drawdown_pct,fund_sizing_mode_num,open_trades_count,regime_pair_bonus,pair_win_rate,pair_n_samples
main,1512,2026-06-28 21:30:44,6.0,7.0,6.0,5.0,4.0,5.0,33.5,-1.0,0.6844,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.078,1.244,-166.5,13.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.078,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1513,2026-06-28 21:30:48,5.0,5.0,6.0,4.0,3.0,5.0,41.2,-1.0,0.502,1.5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.554,0.786,-97.5,8.1,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,-1.0,1.013,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1514,2026-06-28 21:30:54,5.0,5.0,5.0,4.0,6.0,5.0,55.7,-1.0,0.4343,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.774,1.084,-2.1,19.5,0.0,1.0,12.0,1.0,-1.0,0.0,0.0,-1.0,0.752,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1515,2026-06-28 21:30:59,6.0,7.0,5.0,5.0,4.0,5.0,72.4,1.0,0.3209,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.103,0.567,28.1,21.4,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.754,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1516,2026-06-28 21:31:04,6.0,6.0,5.0,5.0,4.0,5.0,31.4,-1.0,0.7588,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.227,0.811,-136.3,20.2,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.809,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1517,2026-06-28 21:31:10,4.0,4.0,6.0,8.0,3.0,5.0,54.9,1.0,0.3601,1.5,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.691,0.767,-42.2,19.7,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,-1.0,0.997,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1518,2026-06-28 21:31:15,5.0,5.0,4.0,5.0,3.0,5.0,43.3,-1.0,0.3294,1.5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.864,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.01,0.968,-55.7,22.0,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,-1.0,1.075,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1519,2026-06-28 21:31:20,6.0,6.0,5.0,6.0,4.0,5.0,67.8,1.0,0.6447,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.745,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.16,0.519,17.3,2.8,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.932,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1520,2026-06-28 21:31:25,6.0,7.0,6.0,7.0,5.0,5.0,34.1,-1.0,0.723,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.784,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.646,0.686,-68.6,14.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.032,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1521,2026-06-28 21:31:30,4.0,4.0,3.0,5.0,4.0,5.0,39.1,-1.0,0.5415,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.18,0.601,-11.4,16.7,0.0,0.0,12.0,0.0,-1.0,0.0,0.0,-1.0,0.868,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1522,2026-06-28 21:31:35,6.0,6.0,7.0,7.0,4.0,5.0,40.3,-1.0,0.6743,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.174,1.345,-82.0,24.2,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.124,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1523,2026-06-28 21:31:41,6.0,6.0,7.0,5.0,5.0,5.0,38.8,-1.0,0.6391,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.025,0.938,-162.3,13.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.973,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1524,2026-06-28 21:31:46,5.0,6.0,5.0,6.0,4.0,5.0,74.8,1.0,0.4349,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.834,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.623,0.458,11.7,14.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.926,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1525,2026-06-28 21:32:02,7.0,8.0,6.0,5.0,5.0,5.0,68.6,1.0,0.6262,2.94,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.683,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.172,0.87,347.3,21.1,1.0,0.0,12.0,1.0,-1.0,0.0,0.0,-1.0,0.798,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1526,2026-06-28 21:32:08,5.0,5.0,4.0,5.0,3.0,5.0,62.7,1.0,0.5286,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.524,1.237,144.8,14.9,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.046,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1527,2026-06-28 21:32:13,6.0,6.0,4.0,5.0,3.0,5.0,31.3,-1.0,0.5742,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.881,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.649,0.937,-74.2,10.5,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,-1.0,1.05,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1528,2026-06-28 21:32:18,6.0,6.0,4.0,5.0,4.0,5.0,63.9,1.0,0.5814,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.697,1.663,280.7,6.4,1.0,0.0,12.0,1.0,-1.0,0.0,0.0,-1.0,0.947,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1529,2026-06-28 21:32:23,4.0,3.0,5.0,5.0,3.0,5.0,52.1,-1.0,0.4254,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.824,0.804,-96.7,0.6,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.915,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1530,2026-06-28 21:32:29,4.0,4.0,7.0,5.0,3.0,5.0,55.0,1.0,0.5131,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,18.89,1.0,0.0,0.0,1.0,0.359,1.285,-9.5,0.4,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,0.823,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.0,0.0,0.5,0.0
main,1531,2026-06-29 05:29:56,6.0,6.0,5.0,7.0,6.0,5.0,36.9,-1.0,0.615,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.684,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.667,0.634,-5.2,3.1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.848,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,0.0,0.5,0.0
main,1532,2026-06-29 05:30:01,6.0,7.0,7.0,6.0,5.0,5.0,26.9,-1.0,0.7544,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.682,0.556,-109.3,6.8,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.045,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1533,2026-06-29 05:30:06,6.0,7.0,4.0,5.0,4.0,5.0,68.5,1.0,0.5703,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.577,0.213,175.2,13.3,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.888,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1534,2026-06-29 05:30:11,5.0,4.0,4.0,6.0,5.0,5.0,47.9,-1.0,0.547,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.304,0.4,36.9,11.0,0.0,2.0,12.0,1.0,-1.0,0.0,0.0,-1.0,0.854,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1535,2026-06-29 05:30:16,6.0,5.0,6.0,7.0,7.0,5.0,59.4,1.0,0.4209,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.616,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,18.89,0.0,0.0,0.0,3.0,0.031,0.286,19.1,9.1,0.0,2.0,12.0,1.0,-1.0,0.0,0.0,-1.0,0.811,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1536,2026-06-29 05:30:21,4.0,4.0,5.0,5.0,6.0,5.0,40.2,-1.0,0.4404,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.064,0.126,12.1,0.5,0.0,0.0,12.0,0.0,-1.0,0.0,0.0,-1.0,0.793,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,8.0,0.5,0.0
main,1537,2026-06-29 05:30:25,4.0,4.0,5.0,6.0,5.0,5.0,52.0,1.0,0.5276,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.643,0.186,10.6,5.6,0.0,2.0,12.0,0.0,-1.0,0.0,0.0,-1.0,0.837,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,8.0,0.5,0.0
main,1538,2026-06-29 05:30:36,7.0,8.0,6.0,5.0,5.0,5.0,34.3,-1.0,0.6837,3.6,1.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.205,0.416,-155.2,1.7,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.081,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,8.0,0.5,0.0
main,1539,2026-06-29 05:30:41,5.0,5.0,6.0,5.0,4.0,5.0,42.9,-1.0,0.503,1.5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.464,0.308,-83.8,21.8,0.0,2.0,11.0,0.0,-1.0,0.0,0.0,-1.0,1.02,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1540,2026-06-29 05:30:46,5.0,5.0,5.0,6.0,6.0,5.0,57.0,-1.0,0.4367,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,2.0,0.409,0.299,11.0,17.4,0.0,3.0,12.0,1.0,-1.0,0.0,0.0,-1.0,0.768,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1541,2026-06-29 05:30:51,6.0,7.0,5.0,6.0,4.0,5.0,74.4,1.0,0.3233,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,18.89,0.0,0.0,0.0,0.0,0.546,0.352,36.3,20.4,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.803,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1542,2026-06-29 05:30:55,5.0,5.0,4.0,4.0,4.0,5.0,32.9,-1.0,0.7667,1.5,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,0.0,0.722,0.326,-122.5,16.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.843,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,8.0,0.5,0.0
main,1543,2026-06-29 05:31:00,4.0,4.0,7.0,8.0,4.0,5.0,54.9,1.0,0.3601,1.5,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,3.0,0.111,0.232,-42.2,19.7,0.0,0.0,11.0,0.0,-1.0,0.0,0.0,-1.0,1.001,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1544,2026-06-29 05:31:04,4.0,4.0,3.0,6.0,3.0,5.0,43.7,-1.0,0.334,1.5,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.897,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,18.89,0.0,0.0,0.0,3.0,0.143,0.289,-54.6,23.1,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.107,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,0.0,0.5,0.0
main,1545,2026-06-29 05:31:09,5.0,5.0,5.0,7.0,5.0,5.0,35.5,-1.0,0.722,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.795,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.045,0.262,-61.7,20.9,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.042,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,8.0,0.5,0.0
main,1546,2026-06-29 05:31:14,6.0,6.0,6.0,7.0,5.0,5.0,67.6,1.0,0.6448,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.725,0.714,16.1,4.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.944,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1547,2026-06-29 05:31:19,5.0,5.0,4.0,6.0,4.0,5.0,40.7,-1.0,0.5411,1.5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.85,0.494,5.0,16.9,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.868,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
main,1548,2026-06-29 05:31:25,5.0,5.0,7.0,8.0,4.0,5.0,40.8,-1.0,0.674,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.435,0.338,-79.1,21.3,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.155,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,8.0,0.5,0.0
main,1549,2026-06-29 05:31:30,6.0,6.0,7.0,5.0,5.0,5.0,40.0,-1.0,0.6383,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9659,0.2588,0.0,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.89,0.0,0.0,0.0,1.0,0.122,0.317,-149.2,24.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.985,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508,0.0,2.0,4.0,0.5,0.0
