pair,direction,publication_date,fired_side,fired_type,currency,fwd_5d,fwd_10d,fwd_20d
EUR/USD,BUY,2022-07-01,base,REVERSING,EUR,-0.030784130096435547,-0.04520118236541748,-0.028534889221191406
EUR/USD,SELL,2022-09-16,base,UNWINDING,EUR,-0.014676272869110107,-0.01587575674057007,-0.023697316646575928
EUR/USD,SELL,2022-09-23,base,REVERSING,EUR,-0.001199483871459961,-0.005250513553619385,-0.006265103816986084
EUR/USD,SELL,2022-09-30,base,REVERSING,EUR,-0.004051029682159424,-0.00782155990600586,0.013824820518493652
EUR/USD,SELL,2022-10-07,base,REVERSING,EUR,-0.0037705302238464355,-0.0010145902633666992,-0.003941535949707031
EUR/USD,BUY,2024-04-26,base,REVERSING,EUR,0.00034546852111816406,0.0055544376373291016,0.008306741714477539
EUR/USD,BUY,2024-05-03,base,REVERSING,EUR,0.0052089691162109375,0.013472437858581543,0.01023411750793457
EUR/USD,SELL,2024-05-17,base,REVERSING,EUR,-0.005511164665222168,-0.0032383203506469727,-0.012896180152893066
EUR/USD,SELL,2024-05-24,base,REVERSING,EUR,0.0022728443145751953,0.008175015449523926,-0.010627269744873047
EUR/USD,BUY,2024-06-28,base,REVERSING,EUR,0.010222077369689941,0.016428351402282715,0.014281034469604492
EUR/USD,BUY,2024-07-05,base,REVERSING,EUR,0.0062062740325927734,0.00908660888671875,-0.002309083938598633
EUR/USD,SELL,2024-07-19,base,REVERSING,EUR,-0.005027651786804199,-0.011395692825317383,0.007117271423339844
EUR/USD,SELL,2024-07-26,base,REVERSING,EUR,-0.006368041038513184,0.00644373893737793,0.026588082313537598
EUR/USD,BUY,2024-10-25,base,REVERSING,EUR,0.006197929382324219,-0.0028978586196899414,-0.03548097610473633
EUR/USD,BUY,2024-11-01,base,REVERSING,EUR,-0.00909578800201416,-0.03560459613800049,-0.03231215476989746
EUR/USD,BUY,2024-11-08,base,REVERSING,EUR,-0.026508808135986328,-0.03258311748504639,-0.02095770835876465
EUR/USD,SELL,2025-03-07,base,UNWINDING,EUR,0.006768941879272461,0.006875038146972656,0.025579214096069336
EUR/USD,SELL,2025-03-14,base,REVERSING,EUR,0.00010609626770019531,-0.005463957786560059,0.040219664573669434
EUR/USD,SELL,2025-03-21,base,REVERSING,EUR,-0.005570054054260254,0.01870417594909668,0.06560766696929932
EUR/USD,SELL,2025-03-28,base,REVERSING,EUR,0.024274230003356934,0.04568362236022949,0.06081414222717285
EUR/USD,BUY,2026-01-23,base,UNWINDING,EUR,0.02111196517944336,0.002325892448425293,0.0014525651931762695
EUR/USD,BUY,2026-03-06,base,UNWINDING,EUR,-0.008639931678771973,-0.0030508041381835938,-0.0066318511962890625
EUR/USD,BUY,2026-03-13,base,UNWINDING,EUR,0.005589127540588379,0.0013424158096313477,0.016959071159362793
EUR/USD,BUY,2026-03-20,base,UNWINDING,EUR,-0.004246711730957031,-0.0035810470581054688,0.02051699161529541
EUR/USD,BUY,2026-04-10,base,REVERSING,EUR,0.009147047996520996,-0.0007376670837402344,0.004032492637634277
EUR/USD,SELL,2026-05-01,base,REVERSING,EUR,0.00024771690368652344,-0.006702423095703125,-0.007626652717590332
EUR/USD,BUY,2026-07-10,base,REVERSING,EUR,0.001125335693359375,-0.005658268928527832,0.009131431579589844
EUR/USD,BUY,2026-07-17,base,REVERSING,EUR,-0.006783604621887207,0.007886648178100586,0.009069681167602539
EUR/USD,BUY,2026-07-24,base,REVERSING,EUR,0.014670252799987793,0.014789700508117676,0.03110182285308838
GBP/USD,SELL,2008-10-10,quote,UNWINDING,USD,0.026180505752563477,-0.11251795291900635,-0.13892078399658203
GBP/USD,SELL,2009-05-29,quote,REVERSING,USD,-0.01910865306854248,0.024389266967773438,0.03419327735900879
GBP/USD,SELL,2009-06-05,quote,REVERSING,USD,0.04349792003631592,0.052619338035583496,0.02981698513031006
GBP/USD,SELL,2009-06-12,quote,REVERSING,USD,0.009121417999267578,0.009804010391235352,-0.021291494369506836
GBP/USD,BUY,2009-11-20,quote,UNWINDING,USD,-0.0013091564178466797,-0.003812432289123535,-0.03750479221343994
GBP/USD,BUY,2009-11-27,quote,REVERSING,USD,-0.0025032758712768555,-0.025488853454589844,-0.04889488220214844
GBP/USD,BUY,2009-12-04,quote,REVERSING,USD,-0.02298557758331299,-0.033692359924316406,-0.03499460220336914
GBP/USD,BUY,2009-12-11,quote,REVERSING,USD,-0.010706782341003418,-0.023406028747558594,-0.02289259433746338
GBP/USD,SELL,2010-10-08,quote,REVERSING,USD,0.01263272762298584,-0.01681685447692871,0.03959667682647705
GBP/USD,SELL,2010-10-15,quote,REVERSING,USD,-0.02944958209991455,-0.02322864532470703,0.009925246238708496
GBP/USD,BUY,2010-10-29,quote,REVERSING,USD,0.05019259452819824,0.03315389156341553,-0.00144195556640625
GBP/USD,BUY,2010-11-05,quote,REVERSING,USD,-0.017038702964782715,-0.022416114807128906,-0.06851458549499512
GBP/USD,SELL,2011-01-07,quote,REVERSING,USD,0.03919029235839844,0.04589509963989258,0.06835615634918213
GBP/USD,BUY,2011-01-28,quote,REVERSING,USD,0.020763397216796875,0.017023444175720215,0.021753311157226562
GBP/USD,SELL,2011-02-04,quote,REVERSING,USD,-0.00373995304107666,0.004359126091003418,0.013995528221130371
GBP/USD,SELL,2011-02-11,quote,REVERSING,USD,0.008099079132080078,0.004729866981506348,-0.003103494644165039
GBP/USD,SELL,2011-02-18,quote,REVERSING,USD,-0.0033692121505737305,0.009636402130126953,-0.0034734010696411133
GBP/USD,BUY,2011-05-27,quote,REVERSING,USD,-0.0023859739303588867,-0.001984238624572754,-0.035922884941101074
GBP/USD,BUY,2011-06-03,quote,REVERSING,USD,0.0004017353057861328,-0.020043015480041504,-0.03135085105895996
GBP/USD,BUY,2011-06-10,quote,REVERSING,USD,-0.020444750785827637,-0.03393864631652832,-0.03844630718231201
GBP/USD,SELL,2011-08-19,quote,REVERSING,USD,-0.02247178554534912,-0.03198742866516113,-0.0714867115020752
GBP/USD,SELL,2011-08-26,quote,REVERSING,USD,-0.009515643119812012,-0.03056943416595459,-0.09215056896209717
GBP/USD,SELL,2011-09-02,quote,REVERSING,USD,-0.021053791046142578,-0.03949928283691406,-0.058863282203674316
GBP/USD,BUY,2011-09-16,quote,REVERSING,USD,-0.043135643005371094,-0.019363999366760254,-0.0047991275787353516
GBP/USD,BUY,2011-09-23,quote,REVERSING,USD,0.02377164363861084,0.007278919219970703,0.043434977531433105
GBP/USD,BUY,2011-09-30,quote,REVERSING,USD,-0.016492724418640137,0.014564871788024902,0.048836588859558105
GBP/USD,SELL,2011-11-04,quote,UNWINDING,USD,-0.00951075553894043,-0.028520584106445312,-0.03541302680969238
GBP/USD,SELL,2011-11-11,quote,UNWINDING,USD,-0.019009828567504883,-0.04650986194610596,-0.030414819717407227
GBP/USD,SELL,2012-02-17,quote,UNWINDING,USD,-0.0062226057052612305,0.01513659954071045,-0.010425925254821777
GBP/USD,SELL,2012-07-06,quote,UNWINDING,USD,-0.010302424430847168,0.018796563148498535,-0.0014458894729614258
GBP/USD,SELL,2012-09-28,quote,REVERSING,USD,-0.004650712013244629,-0.018702030181884766,-0.011486172676086426
GBP/USD,SELL,2012-10-05,quote,REVERSING,USD,-0.014051318168640137,-0.012943506240844727,-0.0052231550216674805
GBP/USD,SELL,2012-10-12,quote,REVERSING,USD,0.0011078119277954102,0.00721585750579834,-0.006845235824584961
GBP/USD,BUY,2012-11-09,quote,REVERSING,USD,-0.011204123497009277,-0.003616809844970703,0.007257342338562012
GBP/USD,BUY,2012-11-16,quote,REVERSING,USD,0.007587313652038574,0.017560362815856934,0.025057315826416016
GBP/USD,BUY,2012-11-23,quote,REVERSING,USD,0.00997304916381836,0.010874152183532715,0.03320586681365967
GBP/USD,SELL,2012-12-21,quote,REVERSING,USD,-0.015735864639282227,-0.019105195999145508,-0.02963995933532715
GBP/USD,SELL,2012-12-27,quote,REVERSING,USD,0.01260673999786377,-0.011105656623840332,-0.02936267852783203
GBP/USD,SELL,2013-01-03,quote,REVERSING,USD,-0.0237123966217041,-0.02499377727508545,-0.04547107219696045
GBP/USD,BUY,2013-01-11,quote,REVERSING,USD,-0.0185927152633667,-0.03800928592681885,-0.04527425765991211
GBP/USD,BUY,2013-01-18,quote,REVERSING,USD,-0.01941657066345215,-0.01067495346069336,-0.04904055595397949
GBP/USD,BUY,2013-01-25,quote,REVERSING,USD,0.008741617202758789,-0.007264971733093262,-0.05203127861022949
GBP/USD,SELL,2013-04-19,quote,UNWINDING,USD,0.015335321426391602,0.025360822677612305,-0.0006537437438964844
GBP/USD,SELL,2013-04-26,quote,UNWINDING,USD,0.010025501251220703,0.0009061098098754883,-0.03418385982513428
GBP/USD,SELL,2013-05-03,quote,UNWINDING,USD,-0.009119391441345215,-0.02601456642150879,-0.0308072566986084
GBP/USD,SELL,2013-06-21,quote,UNWINDING,USD,-0.025878429412841797,-0.047815680503845215,-0.029501676559448242
GBP/USD,SELL,2013-10-11,quote,REVERSING,USD,0.016929149627685547,0.022083282470703125,0.010875225067138672
GBP/USD,BUY,2013-11-01,quote,REVERSING,USD,0.004414200782775879,0.0013399124145507812,0.029626965522766113
GBP/USD,SELL,2013-12-20,quote,REVERSING,USD,0.005158066749572754,0.008317112922668457,-0.0011774301528930664
GBP/USD,SELL,2013-12-27,quote,REVERSING,USD,0.003159046173095703,0.006276130676269531,0.021846532821655273
GBP/USD,SELL,2014-01-03,quote,REVERSING,USD,0.003117084503173828,-0.009494543075561523,0.005047440528869629
GBP/USD,BUY,2014-01-17,quote,REVERSING,USD,0.028182029724121094,0.014541983604431152,0.030426383018493652
GBP/USD,BUY,2014-01-24,quote,REVERSING,USD,-0.013640046119689941,-0.031278371810913086,0.0026885271072387695
GBP/USD,BUY,2014-01-31,quote,REVERSING,USD,-0.017638325691223145,0.0158843994140625,0.019360065460205078
GBP/USD,SELL,2014-02-28,quote,REVERSING,USD,0.0049741268157958984,-0.00668787956237793,-0.0083998441696167
GBP/USD,SELL,2014-03-07,quote,REVERSING,USD,-0.011662006378173828,-0.023299217224121094,-0.01428377628326416
GBP/USD,SELL,2014-03-14,quote,REVERSING,USD,-0.011637210845947266,-0.0017119646072387695,0.015229225158691406
GBP/USD,BUY,2014-04-11,quote,REVERSING,USD,0.0009294748306274414,0.0032149553298950195,0.01579761505126953
GBP/USD,SELL,2014-05-02,quote,REVERSING,USD,0.004005789756774902,-0.00998830795288086,-0.017095088958740234
GBP/USD,BUY,2014-06-06,quote,REVERSING,USD,0.014881253242492676,0.023001670837402344,0.03425455093383789
GBP/USD,BUY,2014-06-20,quote,REVERSING,USD,-0.0014797449111938477,0.011252880096435547,0.005505681037902832
GBP/USD,BUY,2014-07-04,quote,REVERSING,USD,-0.00217437744140625,-0.005747199058532715,-0.026105284690856934
GBP/USD,SELL,2015-05-08,quote,UNWINDING,USD,0.03649914264678955,0.025678277015686035,-0.004213690757751465
GBP/USD,SELL,2015-05-15,quote,UNWINDING,USD,-0.010820865631103516,-0.045302748680114746,-0.02631986141204834
GBP/USD,SELL,2017-07-28,quote,REVERSING,USD,0.006737828254699707,-0.009994745254516602,-0.027274727821350098
GBP/USD,SELL,2017-08-04,quote,REVERSING,USD,-0.01673257350921631,-0.027901291847229004,-0.02024257183074951
GBP/USD,SELL,2017-08-11,quote,REVERSING,USD,-0.011168718338012695,-0.017279982566833496,0.01280522346496582
GBP/USD,BUY,2017-11-10,quote,REVERSING,USD,0.005831003189086914,0.018004536628723145,0.024767518043518066
GBP/USD,SELL,2017-12-01,quote,REVERSING,USD,-0.004561066627502441,-0.009705424308776855,-0.00891101360321045
GBP/USD,BUY,2017-12-22,quote,REVERSING,USD,0.0060427188873291016,0.017245769500732422,0.051424622535705566
GBP/USD,BUY,2017-12-29,quote,REVERSING,USD,0.01120305061340332,0.010101914405822754,0.07094156742095947
GBP/USD,BUY,2018-01-05,quote,REVERSING,USD,-0.0011011362075805664,0.034178853034973145,0.07138705253601074
GBP/USD,SELL,2018-01-19,quote,REVERSING,USD,0.025559663772583008,0.0372081995010376,0.020949482917785645
GBP/USD,SELL,2018-01-26,quote,REVERSING,USD,0.01164853572845459,-0.021532416343688965,-0.019724130630493164
GBP/USD,SELL,2018-02-02,quote,REVERSING,USD,-0.033180952072143555,-0.016258716583251953,-0.049132704734802246
GBP/USD,BUY,2018-03-16,quote,REVERSING,USD,0.017608165740966797,0.009073495864868164,0.029947519302368164
GBP/USD,SELL,2018-04-06,quote,REVERSING,USD,0.022937655448913574,0.007774949073791504,-0.04363524913787842
GBP/USD,BUY,2018-05-18,quote,REVERSING,USD,-0.013186335563659668,-0.022594928741455078,-0.025871872901916504
GBP/USD,BUY,2018-05-25,quote,REVERSING,USD,-0.00940859317779541,0.0035740137100219727,-0.01356363296508789
GBP/USD,BUY,2018-06-01,quote,REVERSING,USD,0.012982606887817383,-0.0032769441604614258,-0.02142488956451416
GBP/USD,SELL,2019-10-18,quote,UNWINDING,USD,-0.002833724021911621,0.007101893424987793,0.0013179779052734375
GBP/USD,SELL,2019-10-25,quote,UNWINDING,USD,0.009935617446899414,-0.0060274600982666016,0.007962942123413086
GBP/USD,SELL,2020-06-19,quote,REVERSING,USD,-0.00013899803161621094,0.00395655632019043,0.013266324996948242
GBP/USD,SELL,2020-06-26,quote,REVERSING,USD,0.004095554351806641,0.017964720726013184,0.03052973747253418
GBP/USD,SELL,2020-07-03,quote,REVERSING,USD,0.013869166374206543,0.009309768676757812,0.06514477729797363
GBP/USD,BUY,2020-10-16,quote,REVERSING,USD,0.017598986625671387,0.0029865503311157227,0.021957755088806152
GBP/USD,SELL,2020-11-27,quote,REVERSING,USD,0.010044336318969727,-0.004886507987976074,0.019748568534851074
GBP/USD,BUY,2021-03-19,quote,REVERSING,USD,-0.01759493350982666,-0.008996963500976562,-0.01395571231842041
GBP/USD,BUY,2021-03-26,quote,REVERSING,USD,0.008597970008850098,-0.0014728307723999023,0.009114980697631836
GBP/USD,BUY,2021-04-02,quote,REVERSING,USD,-0.01007080078125,-0.004958748817443848,0.011775374412536621
GBP/USD,SELL,2021-06-18,quote,REVERSING,USD,-0.002172708511352539,-0.017913103103637695,-0.010891437530517578
GBP/USD,SELL,2021-06-25,quote,REVERSING,USD,-0.015740394592285156,-0.012609481811523438,-0.014301896095275879
GBP/USD,SELL,2021-07-02,quote,REVERSING,USD,0.0031309127807617188,0.007021665573120117,0.020482301712036133
GBP/USD,BUY,2021-07-09,quote,REVERSING,USD,0.0038907527923583984,-0.0016924142837524414,0.013675570487976074
GBP/USD,BUY,2021-07-16,quote,REVERSING,USD,-0.00558316707611084,0.013460636138916016,-0.0018146038055419922
GBP/USD,BUY,2021-07-23,quote,REVERSING,USD,0.019043803215026855,0.015367984771728516,-0.014304757118225098
GBP/USD,SELL,2023-04-21,base,REVERSING,GBP,0.00565946102142334,0.014245867729187012,-0.002856731414794922
GBP/USD,SELL,2023-04-28,base,REVERSING,GBP,0.008586406707763672,0.0010629892349243164,-0.017919540405273438
GBP/USD,SELL,2023-05-05,base,REVERSING,GBP,-0.0075234174728393555,-0.017102599143981934,-0.0057373046875
GBP/USD,BUY,2023-10-06,base,REVERSING,GBP,-0.00044548511505126953,-0.005044221878051758,0.00041604042053222656
GBP/USD,BUY,2023-10-13,base,REVERSING,GBP,-0.004598736763000488,-0.004613518714904785,0.003378748893737793
GBP/USD,BUY,2023-10-20,base,REVERSING,GBP,-1.4781951904296875e-05,0.005460262298583984,0.02777087688446045
GBP/USD,SELL,2023-12-08,base,REVERSING,GBP,0.018184781074523926,0.009545087814331055,0.009453415870666504
GBP/USD,SELL,2023-12-15,base,REVERSING,GBP,-0.008639693260192871,-0.003740549087524414,0.0006364583969116211
GBP/USD,SELL,2023-12-22,base,REVERSING,GBP,0.004899144172668457,-9.167194366455078e-05,0.002487659454345703
GBP/USD,BUY,2024-03-29,base,UNWINDING,GBP,0.0013931989669799805,-0.007149219512939453,-0.011719346046447754
GBP/USD,BUY,2024-04-05,base,UNWINDING,GBP,-0.008542418479919434,-0.020253777503967285,-0.00995945930480957
GBP/USD,BUY,2024-04-26,base,REVERSING,GBP,0.003153085708618164,0.0016608238220214844,0.018499135971069336
GBP/USD,BUY,2024-05-03,base,REVERSING,GBP,-0.0014922618865966797,0.013140678405761719,0.01898205280303955
GBP/USD,BUY,2024-05-10,base,REVERSING,GBP,0.014632940292358398,0.01683831214904785,0.02676081657409668
GBP/USD,SELL,2024-05-24,base,REVERSING,GBP,0.003636002540588379,0.009922504425048828,-0.0033589601516723633
GBP/USD,SELL,2024-05-31,base,REVERSING,GBP,0.006286501884460449,0.002468109130859375,-0.008467912673950195
GBP/USD,SELL,2024-06-07,base,REVERSING,GBP,-0.0038183927536010742,-0.013281464576721191,-0.0037533044815063477
GBP/USD,BUY,2024-08-09,base,UNWINDING,GBP,0.011196136474609375,0.035028815269470215,0.04300284385681152
GBP/USD,BUY,2024-08-16,base,UNWINDING,GBP,0.02383267879486084,0.030678987503051758,0.02729010581970215
GBP/USD,BUY,2025-01-24,base,REVERSING,GBP,0.006998896598815918,0.00835871696472168,0.03164863586425781
GBP/USD,BUY,2025-01-31,base,REVERSING,GBP,0.0013598203659057617,0.01395416259765625,0.017499685287475586
GBP/USD,BUY,2025-02-07,base,REVERSING,GBP,0.012594342231750488,0.023289918899536133,0.04478013515472412
GBP/USD,SELL,2025-02-28,base,REVERSING,GBP,0.028640270233154297,0.0359501838684082,0.035312533378601074
GBP/USD,SELL,2025-03-07,base,REVERSING,GBP,0.007309913635253906,0.008267760276794434,0.020335912704467773
GBP/USD,SELL,2025-03-14,base,REVERSING,GBP,0.0009578466415405273,-0.0006376504898071289,0.003367185592651367
GBP/USD,BUY,2025-08-01,base,REVERSING,GBP,0.024166226387023926,0.03208363056182861,0.030127525329589844
GBP/USD,BUY,2025-08-08,base,REVERSING,GBP,0.007917404174804688,-0.003213167190551758,-0.0007052421569824219
GBP/USD,BUY,2025-08-15,base,REVERSING,GBP,-0.011130571365356445,-0.0019561052322387695,0.004592537879943848
GBP/USD,SELL,2025-09-26,base,UNWINDING,GBP,0.011010885238647461,-0.0031585693359375,-0.0009064674377441406
GBP/USD,SELL,2025-12-19,base,UNWINDING,GBP,0.011188626289367676,0.014860391616821289,0.0032922029495239258
GBP/USD,SELL,2025-12-26,base,UNWINDING,GBP,-0.007097840309143066,-0.011471748352050781,0.015355944633483887
GBP/USD,SELL,2026-01-02,base,UNWINDING,GBP,-0.0035632848739624023,-0.009230971336364746,0.03327953815460205
GBP/USD,SELL,2026-04-03,base,UNWINDING,GBP,0.019971609115600586,0.029581189155578613,0.037235379219055176
GBP/USD,SELL,2026-07-17,base,UNWINDING,GBP,-0.016616225242614746,-0.0017962455749511719,0.0011820793151855469
GBP/USD,SELL,2026-07-24,base,UNWINDING,GBP,0.014819979667663574,0.014258503913879395,0.03307533264160156
USD/JPY,BUY,2001-08-24,quote,REVERSING,JPY,-1.2300033569335938,0.01999664306640625,-3.3900070190429688
USD/JPY,SELL,2001-10-12,quote,UNWINDING,JPY,-0.0500030517578125,1.4300003051757812,-1.0
USD/JPY,SELL,2001-10-19,quote,REVERSING,JPY,1.4800033569335938,0.45000457763671875,1.7000045776367188
USD/JPY,SELL,2001-10-26,quote,REVERSING,JPY,-1.029998779296875,-2.4300003051757812,1.6299972534179688
USD/JPY,SELL,2001-11-02,quote,REVERSING,JPY,-1.4000015258789062,1.25,1.8299942016601562
USD/JPY,BUY,2001-12-31,quote,REVERSING,JPY,-0.4199981689453125,-0.0399932861328125,1.8899993896484375
USD/JPY,SELL,2002-01-25,quote,REVERSING,JPY,-1.4499969482421875,0.1199951171875,-0.44000244140625
USD/JPY,BUY,2002-03-15,quote,REVERSING,JPY,3.8899993896484375,3.69000244140625,2.910003662109375
USD/JPY,SELL,2002-04-05,quote,REVERSING,JPY,0.3699951171875,-1.2400054931640625,-4.650001525878906
USD/JPY,BUY,2002-05-03,quote,REVERSING,JPY,0.6699981689453125,-0.970001220703125,-2.8400039672851562
USD/JPY,BUY,2002-05-10,quote,REVERSING,JPY,-1.6399993896484375,-2.8700027465820312,-3.2600021362304688
USD/JPY,BUY,2002-05-17,quote,REVERSING,JPY,-1.2300033569335938,-1.8700027465820312,-1.8000030517578125
USD/JPY,SELL,2002-09-20,quote,REVERSING,JPY,-0.7700042724609375,-0.100006103515625,2.149993896484375
USD/JPY,SELL,2002-09-27,quote,REVERSING,JPY,0.6699981689453125,1.4899978637695312,1.6399993896484375
USD/JPY,SELL,2002-10-04,quote,REVERSING,JPY,0.8199996948242188,2.25,-1.0499954223632812
USD/JPY,BUY,2002-12-26,quote,REVERSING,JPY,0.18000030517578125,-0.6500015258789062,-1.9099960327148438
USD/JPY,BUY,2003-01-03,quote,REVERSING,JPY,-0.3699951171875,-1.8899993896484375,0.2400054931640625
USD/JPY,BUY,2003-01-10,quote,REVERSING,JPY,-1.5200042724609375,-1.4900054931640625,0.9199981689453125
USD/JPY,SELL,2003-02-07,quote,UNWINDING,JPY,0.0800018310546875,-1.6100006103515625,-3.1699981689453125
USD/JPY,SELL,2003-02-14,quote,UNWINDING,JPY,-1.69000244140625,-2.2100067138671875,-2.0
USD/JPY,SELL,2003-03-21,quote,UNWINDING,JPY,-1.7399978637695312,-1.5100021362304688,-1.6500015258789062
USD/JPY,SELL,2003-03-28,quote,REVERSING,JPY,0.2299957275390625,0.7999954223632812,0.44000244140625
USD/JPY,SELL,2003-04-04,quote,REVERSING,JPY,0.5699996948242188,-0.1399993896484375,-0.9199981689453125
USD/JPY,SELL,2003-04-11,quote,REVERSING,JPY,-0.7099990844726562,-0.35999298095703125,-3.1699981689453125
USD/JPY,BUY,2003-05-09,quote,REVERSING,JPY,-1.339996337890625,-0.40000152587890625,1.279998779296875
USD/JPY,BUY,2003-05-16,quote,REVERSING,JPY,0.9399948120117188,3.2900009155273438,1.3799972534179688
USD/JPY,BUY,2003-05-23,quote,REVERSING,JPY,2.350006103515625,1.6800003051757812,1.3800048828125
USD/JPY,SELL,2003-06-06,quote,UNWINDING,JPY,-1.2399978637695312,-0.29999542236328125,-0.29999542236328125
USD/JPY,SELL,2003-06-13,quote,UNWINDING,JPY,0.94000244140625,2.1399993896484375,0.5200042724609375
USD/JPY,SELL,2003-06-20,quote,UNWINDING,JPY,1.1999969482421875,0.0,0.089996337890625
USD/JPY,SELL,2003-07-04,quote,REVERSING,JPY,-0.4199981689453125,0.089996337890625,1.7999954223632812
USD/JPY,BUY,2003-07-25,quote,REVERSING,JPY,1.3699951171875,0.26999664306640625,-1.2700042724609375
